# generated large mass-v fixture
# 501 velocity bins and 3 timesteps
# Chunk mass1ArealDensity mass2ArealDensity massArealDensity
100 501 0
-3000 0.0020000866 0.0025460948 0.0045461814
-2980 0.0020000992 0.0026155573 0.0046156565
-2960 0.0020001136 0.0026874983 0.0046876119
-2940 0.0020001299 0.0027619723 0.0047621022
-2920 0.0020001484 0.0028390332 0.0048391816
-2900 0.0020001695 0.0029187342 0.0049189037
-2880 0.0020001934 0.0030011277 0.0050013211
-2860 0.0020002206 0.0030862654 0.0050864859
-2840 0.0020002513 0.0031741977 0.0051744491
-2820 0.0020002862 0.0032649743 0.0052652605
-2800 0.0020003257 0.0033586434 0.005358969
-2780 0.0020003703 0.0034552517 0.005455622
-2760 0.0020004207 0.0035548448 0.0055552656
-2740 0.0020004777 0.0036574664 0.0056579441
-2720 0.002000542 0.0037631584 0.0057637004
-2700 0.0020006145 0.003871961 0.0058725754
-2680 0.0020006962 0.0039839122 0.0059846083
-2660 0.0020007881 0.0040990479 0.006099836
-2640 0.0020008916 0.0042174018 0.0062182934
-2620 0.0020010079 0.0043390049 0.0063400128
-2600 0.0020011386 0.0044638858 0.0064650244
-2580 0.0020012853 0.0045920702 0.0065933555
-2560 0.0020014498 0.0047235812 0.0067250311
-2540 0.0020016342 0.0048584386 0.0068600728
-2520 0.0020018408 0.0049966591 0.0069984999
-2500 0.0020020719 0.0051382562 0.007140328
-2480 0.0020023303 0.0052832398 0.0072855701
-2460 0.0020026191 0.0054316163 0.0074342354
-2440 0.0020029415 0.0055833885 0.00758633
-2420 0.0020033013 0.0057385552 0.0077418564
-2400 0.0020037023 0.0058971112 0.0079008135
-2380 0.002004149 0.0060590472 0.0080631963
-2360 0.0020046463 0.0062243499 0.0082289962
-2340 0.0020051994 0.0063930014 0.0083982008
-2320 0.0020058141 0.0065649793 0.0085707935
-2300 0.0020064968 0.0067402569 0.0087467538
-2280 0.0020072544 0.0069188027 0.008926057
-2260 0.0020080944 0.0071005802 0.0091086746
-2240 0.0020090252 0.0072855483 0.0092945735
-2220 0.0020100557 0.007473661 0.0094837166
-2200 0.0020111957 0.0076648669 0.0096760626
-2180 0.0020124559 0.00785911 0.0098715659
-2160 0.0020138479 0.0080563287 0.010070177
-2140 0.0020153844 0.0082564564 0.010271841
-2120 0.0020170789 0.0084594211 0.0104765
-2100 0.0020189462 0.0086651457 0.010684092
-2080 0.0020210026 0.0088735476 0.01089455
-2060 0.0020232652 0.0090845387 0.011107804
-2040 0.0020257528 0.0092980259 0.011323779
-2020 0.0020284858 0.0095139105 0.011542396
-2000 0.002031486 0.0097320885 0.011763574
-1980 0.0020347769 0.0099524504 0.011987227
-1960 0.0020383839 0.010174882 0.012213265
-1940 0.0020423343 0.010399262 0.012441597
-1920 0.0020466573 0.010625467 0.012672125
-1900 0.0020513846 0.010853366 0.012904751
-1880 0.0020565497 0.011082824 0.013139373
-1860 0.0020621889 0.011313699 0.013375888
-1840 0.0020683409 0.011545848 0.013614189
-1820 0.0020750469 0.011779121 0.013854168
-1800 0.0020823512 0.012013361 0.014095713
-1780 0.0020903009 0.012248412 0.014338712
-1760 0.0020989462 0.012484108 0.014583054
-1740 0.0021083405 0.012720282 0.014828623
-1720 0.0021185407 0.012956763 0.015075304
-1700 0.0021296072 0.013193375 0.015322982
-1680 0.002141604 0.013429939 0.015571543
-1660 0.002154599 0.013666272 0.015820871
-1640 0.0021686642 0.013902189 0.016070853
-1620 0.0021838755 0.014137499 0.016321375
-1600 0.0022003132 0.014372012 0.016572326
-1580 0.0022180622 0.014605534 0.016823596
-1560 0.0022372116 0.014837867 0.017075079
-1540 0.0022578555 0.015068814 0.017326669
-1520 0.0022800927 0.015298173 0.017578266
-1500 0.0023040268 0.015525744 0.017829771
-1480 0.0023297668 0.015751323 0.018081089
-1460 0.0023574266 0.015974705 0.018332132
-1440 0.0023871254 0.016195688 0.018582813
-1420 0.0024189877 0.016414065 0.018833053
-1400 0.0024531435 0.016629633 0.019082776
-1380 0.0024897282 0.016842186 0.019331914
-1360 0.0025288827 0.017051521 0.019580404
-1340 0.0025707534 0.017257435 0.019828188
-1320 0.0026154921 0.017459726 0.020075219
-1300 0.0026632562 0.017658195 0.020321452
-1280 0.0027142085 0.017852644 0.020566852
-1260 0.0027685171 0.018042876 0.020811393
-1240 0.0028263556 0.018228698 0.021055054
-1220 0.0028879025 0.018409921 0.021297824
-1200 0.0029533414 0.018586358 0.021539699
-1180 0.0030228607 0.018757824 0.021780685
-1160 0.0030966534 0.018924141 0.022020794
-1140 0.0031749169 0.019085132 0.022260049
-1120 0.0032578526 0.019240628 0.022498481
-1100 0.0033456659 0.019390462 0.022736128
-1080 0.0034385654 0.019534473 0.022973038
-1060 0.0035367628 0.019672505 0.023209268
-1040 0.0036404724 0.019804409 0.023444881
-1020 0.0037499106 0.019930041 0.023679951
-1000 0.0038652957 0.020049262 0.023914558
-980 0.0039868468 0.020161941 0.024148788
-960 0.0041147836 0.020267955 0.024382738
-940 0.0042493257 0.020367184 0.024616509
-920 0.004390692 0.020459518 0.02485021
-900 0.0045390998 0.020544855 0.025083954
-880 0.0046947643 0.020623097 0.025317862
-860 0.0048578977 0.020694158 0.025552056
-840 0.0050287081 0.020757957 0.025786665
-820 0.0052073993 0.020814422 0.026021821
-800 0.0053941693 0.020863488 0.026257658
-780 0.0055892098 0.020905101 0.026494311
-760 0.0057927049 0.020939213 0.026731918
-740 0.0060048304 0.020965784 0.026970615
-720 0.0062257526 0.020984786 0.027210538
-700 0.0064556275 0.020996195 0.027451823
-680 0.0066945995 0.021 0.027694599
-660 0.0069428005 0.020996195 0.027938996
-640 0.0072003489 0.020984786 0.028185135
-620 0.0074673484 0.020965784 0.028433133
-600 0.007743887 0.020939213 0.0286831
-580 0.0080300357 0.020905101 0.028935137
-560 0.008325848 0.020863488 0.029189336
-540 0.0086313581 0.020814422 0.02944578
-520 0.0089465806 0.020757957 0.029704538
-500 0.0092715089 0.020694158 0.029965667
-480 0.0096061147 0.020623097 0.030229212
-460 0.0099503466 0.020544855 0.030495201
-440 0.01030413 0.020459518 0.030763648
-420 0.010667364 0.020367184 0.031034548
-400 0.011039925 0.020267955 0.03130788
-380 0.011421661 0.020161941 0.031583603
-360 0.011812395 0.020049262 0.031861657
-340 0.01221192 0.019930041 0.032141961
-320 0.012620003 0.019804409 0.032424412
-300 0.013036383 0.019672505 0.032708888
-280 0.013460769 0.019534473 0.032995242
-260 0.013892841 0.019390462 0.033283303
-240 0.01433225 0.019240628 0.033572878
-220 0.014778619 0.019085132 0.033863751
-200 0.015231539 0.018924141 0.034155679
-180 0.015690574 0.018757824 0.034448398
-160 0.01615526 0.018586358 0.034741618
-140 0.016625101 0.018409921 0.035035023
-120 0.017099578 0.018228698 0.035328276
-100 0.017578139 0.018042876 0.035621015
-80 0.01806021 0.017852644 0.035912854
-60 0.018545189 0.017658195 0.036203384
-40 0.019032449 0.017459726 0.036492175
-20 0.019521341 0.017257435 0.036778776
0 0.020011191 0.017051521 0.037062712
20 0.020501307 0.016842186 0.037343493
40 0.020990974 0.016629633 0.037620607
60 0.021479461 0.016414065 0.037893527
80 0.02196602 0.016195688 0.038161708
100 0.022449888 0.015974705 0.038424594
120 0.02293029 0.015751323 0.038681612
140 0.023406438 0.015525744 0.038932182
160 0.023877537 0.015298173 0.039175711
180 0.024342786 0.015068814 0.0394116
200 0.024801378 0.014837867 0.039639245
220 0.025252503 0.014605534 0.039858037
240 0.025695354 0.014372012 0.040067367
260 0.026129125 0.014137499 0.040266624
280 0.026553013 0.013902189 0.040455201
300 0.026966225 0.013666272 0.040632497
320 0.027367977 0.013429939 0.040797916
340 0.027757497 0.013193375 0.040950872
360 0.028134027 0.012956763 0.041090791
380 0.028496828 0.012720282 0.041217111
400 0.02884518 0.012484108 0.041329287
420 0.029178382 0.012248412 0.041426793
440 0.029495761 0.012013361 0.041509122
460 0.029796669 0.011779121 0.04157579
480 0.030080487 0.011545848 0.041626336
500 0.030346627 0.011313699 0.041660326
520 0.030594532 0.011082824 0.041677356
540 0.030823683 0.010853366 0.041677049
560 0.031033595 0.010625467 0.041659062
580 0.031223823 0.010399262 0.041623085
600 0.03139396 0.010174882 0.041568842
620 0.031543643 0.0099524504 0.041496093
640 0.031672548 0.0097320885 0.041404637
660 0.0317804 0.0095139105 0.04129431
680 0.031866963 0.0092980259 0.041164988
700 0.03193205 0.0090845387 0.041016589
720 0.03197552 0.0088735476 0.040849068
740 0.031997279 0.0086651457 0.040662425
760 0.031997279 0.0084594211 0.0404567
780 0.03197552 0.0082564564 0.040231977
800 0.03193205 0.0080563287 0.039988379
820 0.031866963 0.00785911 0.039726073
840 0.0317804 0.0076648669 0.039445266
860 0.031672548 0.007473661 0.039146209
880 0.031543643 0.0072855483 0.038829191
900 0.03139396 0.0071005802 0.03849454
920 0.031223823 0.0069188027 0.038142626
940 0.031033595 0.0067402569 0.037773852
960 0.030823683 0.0065649793 0.037388663
980 0.030594532 0.0063930014 0.036987534
1000 0.030346627 0.0062243499 0.036570977
1020 0.030080487 0.0060590472 0.036139535
1040 0.029796669 0.0058971112 0.03569378
1060 0.029495761 0.0057385552 0.035234316
1080 0.029178382 0.0055833885 0.03476177
1100 0.02884518 0.0054316163 0.034276796
1120 0.028496828 0.0052832398 0.033780068
1140 0.028134027 0.0051382562 0.033272284
1160 0.027757497 0.0049966591 0.032754156
1180 0.027367977 0.0048584386 0.032226416
1200 0.026966225 0.0047235812 0.031689806
1220 0.026553013 0.0045920702 0.031145083
1240 0.026129125 0.0044638858 0.03059301
1260 0.025695354 0.0043390049 0.030034359
1280 0.025252503 0.0042174018 0.029469905
1300 0.024801378 0.0040990479 0.028900426
1320 0.024342786 0.0039839122 0.028326698
1340 0.023877537 0.003871961 0.027749498
1360 0.023406438 0.0037631584 0.027169596
1380 0.02293029 0.0036574664 0.026587756
1400 0.022449888 0.0035548448 0.026004733
1420 0.02196602 0.0034552517 0.025421272
1440 0.021479461 0.0033586434 0.024838105
1460 0.020990974 0.0032649743 0.024255948
1480 0.020501307 0.0031741977 0.023675505
1500 0.020011191 0.0030862654 0.023097457
1520 0.019521341 0.0030011277 0.022522468
1540 0.019032449 0.0029187342 0.021951183
1560 0.018545189 0.0028390332 0.021384222
1580 0.01806021 0.0027619723 0.020822182
1600 0.017578139 0.0026874983 0.020265637
1620 0.017099578 0.0026155573 0.019715135
1640 0.016625101 0.0025460948 0.019171196
1660 0.01615526 0.0024790561 0.018634316
1680 0.015690574 0.0024143859 0.01810496
1700 0.015231539 0.0023520287 0.017583567
1720 0.014778619 0.0022919291 0.017070548
1740 0.01433225 0.0022340314 0.016566281
1760 0.013892841 0.0021782799 0.016071121
1780 0.013460769 0.0021246192 0.015585388
1800 0.013036383 0.002072994 0.015109377
1820 0.012620003 0.0020233491 0.014643352
1840 0.01221192 0.0019756299 0.01418755
1860 0.011812395 0.001929782 0.013742177
1880 0.011421661 0.0018857515 0.013307413
1900 0.011039925 0.0018434851 0.01288341
1920 0.010667364 0.00180293 0.012470294
1940 0.01030413 0.0017640341 0.012068164
1960 0.0099503466 0.0017267458 0.011677092
1980 0.0096061147 0.0016910143 0.011297129
2000 0.0092715089 0.0016567897 0.010928299
2020 0.0089465806 0.0016240227 0.010570603
2040 0.0086313581 0.0015926648 0.010224023
2060 0.008325848 0.0015626686 0.0098885166
2080 0.0080300357 0.0015339874 0.0095640231
2100 0.007743887 0.0015065753 0.0092504623
2120 0.0074673484 0.0014803876 0.0089477361
2140 0.0072003489 0.0014553804 0.0086557294
2160 0.0069428005 0.0014315108 0.0083743113
2180 0.0066945995 0.0014087368 0.0081033363
2200 0.0064556275 0.0013870174 0.0078426449
2220 0.0062257526 0.0013663128 0.0075920654
2240 0.0060048304 0.0013465839 0.0073514143
2260 0.0057927049 0.0013277928 0.0071204977
2280 0.0055892098 0.0013099026 0.0068991124
2300 0.0053941693 0.0012928773 0.0066870467
2320 0.0052073993 0.0012766821 0.0064840814
2340 0.0050287081 0.001261283 0.0062899911
2360 0.0048578977 0.0012466471 0.0061045447
2380 0.0046947643 0.0012327424 0.0059275067
2400 0.0045390998 0.0012195381 0.0057586379
2420 0.004390692 0.0012070041 0.0055976961
2440 0.0042493257 0.0011951114 0.0054444371
2460 0.0041147836 0.0011838321 0.0052986156
2480 0.0039868468 0.0011731389 0.0051599857
2500 0.0038652957 0.0011630056 0.0050283014
2520 0.0037499106 0.0011534071 0.0049033177
2540 0.0036404724 0.0011443188 0.0047847912
2560 0.0035367628 0.0011357173 0.0046724801
2580 0.0034385654 0.0011275799 0.0045661453
2600 0.0033456659 0.0011198848 0.0044655507
2620 0.0032578526 0.001112611 0.0043704636
2640 0.0031749169 0.0011057383 0.0042806551
2660 0.0030966534 0.0010992472 0.0041959005
2680 0.0030228607 0.0010931192 0.0041159798
2700 0.0029533414 0.0010873363 0.0040406777
2720 0.0028879025 0.0010818813 0.0039697839
2740 0.0028263556 0.0010767379 0.0039030935
2760 0.0027685171 0.0010718902 0.0038404074
2780 0.0027142085 0.0010673232 0.0037815316
2800 0.0026632562 0.0010630222 0.0037262784
2820 0.0026154921 0.0010589736 0.0036744657
2840 0.0025707534 0.0010551641 0.0036259175
2860 0.0025288827 0.0010515811 0.0035804638
2880 0.0024897282 0.0010482124 0.0035379406
2900 0.0024531435 0.0010450466 0.0034981901
2920 0.0024189877 0.0010420726 0.0034610603
2940 0.0023871254 0.0010392801 0.0034264054
2960 0.0023574266 0.0010366589 0.0033940855
2980 0.0023297668 0.0010341996 0.0033639665
3000 0.0023040268 0.0010318932 0.00333592
3020 0.0022800927 0.001029731 0.0033098237
3040 0.0022578555 0.0010277049 0.0032855604
3060 0.0022372116 0.001025807 0.0032630186
3080 0.0022180622 0.00102403 0.0032420922
3100 0.0022003132 0.0010223668 0.00322268
3120 0.0021838755 0.0010208108 0.0032046863
3140 0.0021686642 0.0010193557 0.0031880199
3160 0.002154599 0.0010179955 0.0031725945
3180 0.002141604 0.0010167245 0.0031583285
3200 0.0021296072 0.0010155374 0.0031451446
3220 0.0021185407 0.001014429 0.0031329698
3240 0.0021083405 0.0010133946 0.0031217352
3260 0.0020989462 0.0010124297 0.0031113759
3280 0.0020903009 0.0010115298 0.0031018308
3300 0.0020823512 0.0010106911 0.0030930423
3320 0.0020750469 0.0010099096 0.0030849565
3340 0.0020683409 0.0010091817 0.0030775226
3360 0.0020621889 0.001008504 0.003070693
3380 0.0020565497 0.0010078734 0.0030644231
3400 0.0020513846 0.0010072867 0.0030586713
3420 0.0020466573 0.0010067412 0.0030533986
3440 0.0020423343 0.0010062342 0.0030485685
3460 0.0020383839 0.0010057631 0.003044147
3480 0.0020347769 0.0010053256 0.0030401025
3500 0.002031486 0.0010049194 0.0030364054
3520 0.0020284858 0.0010045425 0.0030330283
3540 0.0020257528 0.0010041928 0.0030299457
3560 0.0020232652 0.0010038686 0.0030271338
3580 0.0020210026 0.0010035682 0.0030245707
3600 0.0020189462 0.0010032898 0.003022236
3620 0.0020170789 0.0010030319 0.0030201108
3640 0.0020153844 0.0010027932 0.0030181776
3660 0.0020138479 0.0010025723 0.0030164203
3680 0.0020124559 0.001002368 0.0030148239
3700 0.0020111957 0.0010021791 0.0030133748
3720 0.0020100557 0.0010020045 0.0030120602
3740 0.0020090252 0.0010018432 0.0030108684
3760 0.0020080944 0.0010016942 0.0030097886
3780 0.0020072544 0.0010015567 0.0030088111
3800 0.0020064968 0.0010014298 0.0030079266
3820 0.0020058141 0.0010013127 0.0030071268
3840 0.0020051994 0.0010012048 0.0030064042
3860 0.0020046463 0.0010011053 0.0030057516
3880 0.002004149 0.0010010136 0.0030051627
3900 0.0020037023 0.0010009292 0.0030046315
3920 0.0020033013 0.0010008515 0.0030041528
3940 0.0020029415 0.00100078 0.0030037216
3960 0.0020026191 0.0010007143 0.0030033334
3980 0.0020023303 0.0010006538 0.0030029841
4000 0.0020020719 0.0010005982 0.0030026701
4020 0.0020018408 0.0010005471 0.0030023879
4040 0.0020016342 0.0010005002 0.0030021345
4060 0.0020014498 0.0010004572 0.003001907
4080 0.0020012853 0.0010004177 0.003001703
4100 0.0020011386 0.0010003815 0.0030015201
4120 0.0020010079 0.0010003482 0.0030013562
4140 0.0020008916 0.0010003178 0.0030012094
4160 0.0020007881 0.0010002899 0.003001078
4180 0.0020006962 0.0010002643 0.0030009605
4200 0.0020006145 0.0010002409 0.0030008554
4220 0.002000542 0.0010002195 0.0030007615
4240 0.0020004777 0.0010002 0.0030006777
4260 0.0020004207 0.0010001821 0.0030006028
4280 0.0020003703 0.0010001657 0.003000536
4300 0.0020003257 0.0010001507 0.0030004764
4320 0.0020002862 0.0010001371 0.0030004233
4340 0.0020002513 0.0010001246 0.003000376
4360 0.0020002206 0.0010001133 0.0030003338
4380 0.0020001934 0.0010001029 0.0030002963
4400 0.0020001695 0.0010000934 0.0030002629
4420 0.0020001484 0.0010000848 0.0030002332
4440 0.0020001299 0.0010000769 0.0030002068
4460 0.0020001136 0.0010000698 0.0030001833
4480 0.0020000992 0.0010000633 0.0030001625
4500 0.0020000866 0.0010000573 0.003000144
4520 0.0020000756 0.001000052 0.0030001275
4540 0.0020000659 0.0010000471 0.0030001129
4560 0.0020000574 0.0010000426 0.0030001
4580 0.00200005 0.0010000385 0.0030000885
4600 0.0020000435 0.0010000349 0.0030000783
4620 0.0020000378 0.0010000315 0.0030000693
4640 0.0020000328 0.0010000285 0.0030000613
4660 0.0020000285 0.0010000258 0.0030000543
4680 0.0020000247 0.0010000233 0.003000048
4700 0.0020000214 0.001000021 0.0030000424
4720 0.0020000186 0.001000019 0.0030000375
4740 0.0020000161 0.0010000171 0.0030000332
4760 0.0020000139 0.0010000154 0.0030000293
4780 0.002000012 0.0010000139 0.0030000259
4800 0.0020000104 0.0010000125 0.0030000229
4820 0.002000009 0.0010000113 0.0030000202
4840 0.0020000077 0.0010000102 0.0030000179
4860 0.0020000067 0.0010000091 0.0030000158
4880 0.0020000057 0.0010000082 0.003000014
4900 0.0020000049 0.0010000074 0.0030000123
4920 0.0020000042 0.0010000067 0.0030000109
4940 0.0020000036 0.001000006 0.0030000096
4960 0.0020000031 0.0010000054 0.0030000085
4980 0.0020000027 0.0010000048 0.0030000075
5000 0.0020000023 0.0010000043 0.0030000066
300 501 0
-5000 0.002 0.0010011053 0.0030011053
-4980 0.002 0.0010012048 0.0030012048
-4960 0.002 0.0010013127 0.0030013127
-4940 0.002 0.0010014298 0.0030014298
-4920 0.002 0.0010015567 0.0030015567
-4900 0.002 0.0010016942 0.0030016942
-4880 0.002 0.0010018432 0.0030018432
-4860 0.002 0.0010020045 0.0030020045
-4840 0.002 0.0010021791 0.0030021791
-4820 0.002 0.001002368 0.003002368
-4800 0.002 0.0010025723 0.0030025723
-4780 0.002 0.0010027932 0.0030027932
-4760 0.002 0.0010030319 0.0030030319
-4740 0.002 0.0010032898 0.0030032898
-4720 0.002 0.0010035682 0.0030035682
-4700 0.002 0.0010038686 0.0030038686
-4680 0.002 0.0010041928 0.0030041928
-4660 0.002 0.0010045425 0.0030045425
-4640 0.002 0.0010049194 0.0030049194
-4620 0.002 0.0010053256 0.0030053256
-4600 0.002 0.0010057631 0.0030057631
-4580 0.002 0.0010062342 0.0030062342
-4560 0.002 0.0010067412 0.0030067412
-4540 0.002 0.0010072867 0.0030072867
-4520 0.002 0.0010078734 0.0030078734
-4500 0.002 0.001008504 0.003008504
-4480 0.002 0.0010091817 0.0030091817
-4460 0.002 0.0010099096 0.0030099096
-4440 0.002 0.0010106911 0.0030106911
-4420 0.002 0.0010115298 0.0030115298
-4400 0.002 0.0010124297 0.0030124297
-4380 0.002 0.0010133946 0.0030133946
-4360 0.002 0.001014429 0.003014429
-4340 0.002 0.0010155374 0.0030155374
-4320 0.002 0.0010167245 0.0030167245
-4300 0.002 0.0010179955 0.0030179955
-4280 0.002 0.0010193557 0.0030193557
-4260 0.002 0.0010208108 0.0030208108
-4240 0.002 0.0010223668 0.0030223668
-4220 0.002 0.00102403 0.00302403
-4200 0.002 0.001025807 0.003025807
-4180 0.002 0.0010277049 0.0030277049
-4160 0.002 0.001029731 0.003029731
-4140 0.002 0.0010318932 0.0030318932
-4120 0.002 0.0010341996 0.0030341996
-4100 0.002 0.0010366589 0.0030366589
-4080 0.002 0.0010392801 0.0030392801
-4060 0.002 0.0010420726 0.0030420726
-4040 0.002 0.0010450466 0.0030450466
-4020 0.002 0.0010482124 0.0030482124
-4000 0.002 0.0010515811 0.0030515811
-3980 0.002 0.0010551641 0.0030551641
-3960 0.002 0.0010589736 0.0030589736
-3940 0.002 0.0010630222 0.0030630222
-3920 0.002 0.0010673232 0.0030673232
-3900 0.002 0.0010718902 0.0030718902
-3880 0.002 0.0010767379 0.0030767379
-3860 0.002 0.0010818813 0.0030818813
-3840 0.002 0.0010873363 0.0030873363
-3820 0.002 0.0010931192 0.0030931192
-3800 0.002 0.0010992472 0.0030992472
-3780 0.002 0.0011057383 0.0031057383
-3760 0.002 0.001112611 0.003112611
-3740 0.002 0.0011198848 0.0031198848
-3720 0.002 0.0011275799 0.00312758
-3700 0.002 0.0011357173 0.0031357174
-3680 0.002 0.0011443188 0.0031443189
-3660 0.002 0.0011534071 0.0031534071
-3640 0.002 0.0011630056 0.0031630057
-3620 0.0020000001 0.0011731389 0.0031731389
-3600 0.0020000001 0.0011838321 0.0031838321
-3580 0.0020000001 0.0011951114 0.0031951115
-3560 0.0020000001 0.0012070041 0.0032070042
-3540 0.0020000001 0.0012195381 0.0032195382
-3520 0.0020000001 0.0012327424 0.0032327425
-3500 0.0020000001 0.0012466471 0.0032466472
-3480 0.0020000002 0.001261283 0.0032612832
-3460 0.0020000002 0.0012766821 0.0032766823
-3440 0.0020000002 0.0012928773 0.0032928776
-3420 0.0020000003 0.0013099026 0.0033099029
-3400 0.0020000003 0.0013277928 0.0033277931
-3380 0.0020000004 0.0013465839 0.0033465843
-3360 0.0020000004 0.0013663128 0.0033663132
-3340 0.0020000005 0.0013870174 0.0033870179
-3320 0.0020000006 0.0014087368 0.0034087374
-3300 0.0020000007 0.0014315108 0.0034315115
-3280 0.0020000008 0.0014553804 0.0034553813
-3260 0.002000001 0.0014803876 0.0034803886
-3240 0.0020000011 0.0015065753 0.0035065765
-3220 0.0020000013 0.0015339874 0.0035339887
-3200 0.0020000016 0.0015626686 0.0035626702
-3180 0.0020000018 0.0015926648 0.0035926667
-3160 0.0020000021 0.0016240227 0.0036240248
-3140 0.0020000025 0.0016567897 0.0036567922
-3120 0.0020000029 0.0016910143 0.0036910172
-3100 0.0020000034 0.0017267458 0.0037267492
-3080 0.0020000039 0.0017640341 0.003764038
-3060 0.0020000046 0.00180293 0.0038029346
-3040 0.0020000053 0.0018434851 0.0038434904
-3020 0.0020000062 0.0018857515 0.0038857577
-3000 0.0020000072 0.001929782 0.0039297891
-2980 0.0020000083 0.0019756299 0.0039756382
-2960 0.0020000096 0.0020233491 0.0040233587
-2940 0.0020000112 0.002072994 0.0040730051
-2920 0.0020000129 0.0021246192 0.0041246322
-2900 0.0020000149 0.0021782799 0.0041782949
-2880 0.0020000173 0.0022340314 0.0042340487
-2860 0.0020000199 0.0022919291 0.0042919491
-2840 0.002000023 0.0023520287 0.0043520518
-2820 0.0020000265 0.0024143859 0.0044144124
-2800 0.0020000306 0.0024790561 0.0044790867
-2780 0.0020000352 0.0025460948 0.00454613
-2760 0.0020000405 0.0026155573 0.0046155978
-2740 0.0020000466 0.0026874983 0.0046875449
-2720 0.0020000536 0.0027619723 0.0047620259
-2700 0.0020000615 0.0028390332 0.0048390947
-2680 0.0020000706 0.0029187342 0.0049188048
-2660 0.0020000809 0.0030011277 0.0050012086
-2640 0.0020000927 0.0030862654 0.0050863581
-2620 0.0020001062 0.0031741977 0.0051743039
-2600 0.0020001214 0.0032649743 0.0052650958
-2580 0.0020001388 0.0033586434 0.0053587822
-2560 0.0020001586 0.0034552517 0.0054554104
-2540 0.0020001811 0.0035548448 0.0055550259
-2520 0.0020002066 0.0036574664 0.0056576729
-2500 0.0020002355 0.0037631584 0.0057633939
-2480 0.0020002682 0.003871961 0.0058722292
-2460 0.0020003053 0.0039839122 0.0059842175
-2440 0.0020003473 0.0040990479 0.0060993952
-2420 0.0020003947 0.0042174018 0.0062177965
-2400 0.0020004484 0.0043390049 0.0063394532
-2380 0.0020005089 0.0044638858 0.0064643947
-2360 0.0020005772 0.0045920702 0.0065926474
-2340 0.0020006541 0.0047235812 0.0067242353
-2320 0.0020007408 0.0048584386 0.0068591794
-2300 0.0020008384 0.0049966591 0.0069974975
-2280 0.0020009481 0.0051382562 0.0071392043
-2260 0.0020010714 0.0052832398 0.0072843112
-2240 0.0020012098 0.0054316163 0.0074328262
-2220 0.0020013652 0.0055833885 0.0075847537
-2200 0.0020015394 0.0057385552 0.0077400946
-2180 0.0020017346 0.0058971112 0.0078988457
-2160 0.0020019531 0.0060590472 0.0080610003
-2140 0.0020021975 0.0062243499 0.0082265474
-2120 0.0020024707 0.0063930014 0.0083954721
-2100 0.0020027759 0.0065649793 0.0085677552
-2080 0.0020031165 0.0067402569 0.0087433734
-2060 0.0020034963 0.0069188027 0.008922299
-2040 0.0020039197 0.0071005802 0.0091044998
-2020 0.002004391 0.0072855483 0.0092899394
-2000 0.0020049155 0.007473661 0.0094785765
-1980 0.0020054987 0.0076648669 0.0096703656
-1960 0.0020061466 0.00785911 0.0098652566
-1940 0.0020068658 0.0080563287 0.010063194
-1920 0.0020076636 0.0082564564 0.01026412
-1900 0.0020085479 0.0084594211 0.010467969
-1880 0.0020095274 0.0086651457 0.010674673
-1860 0.0020106113 0.0088735476 0.010884159
-1840 0.0020118101 0.0090845387 0.011096349
-1820 0.0020131347 0.0092980259 0.011311161
-1800 0.0020145973 0.0095139105 0.011528508
-1780 0.002016211 0.0097320885 0.011748299
-1760 0.00201799 0.0099524504 0.01197044
-1740 0.0020199497 0.010174882 0.012194831
-1720 0.0020221069 0.010399262 0.012421369
-1700 0.0020244796 0.010625467 0.012649947
-1680 0.0020270873 0.010853366 0.012880453
-1660 0.0020299511 0.011082824 0.013112775
-1640 0.0020330935 0.011313699 0.013346793
-1620 0.0020365392 0.011545848 0.013582388
-1600 0.0020403144 0.011779121 0.013819435
-1580 0.0020444473 0.012013361 0.014057809
-1560 0.0020489684 0.012248412 0.01429738
-1540 0.0020539102 0.012484108 0.014538018
-1520 0.0020593077 0.012720282 0.01477959
-1500 0.0020651983 0.012956763 0.015021962
-1480 0.002071622 0.013193375 0.015264997
-1460 0.0020786214 0.013429939 0.015508561
-1440 0.0020862423 0.013666272 0.015752515
-1420 0.0020945333 0.013902189 0.015996722
-1400 0.0021035463 0.014137499 0.016241046
-1380 0.0021133362 0.014372012 0.016485349
-1360 0.0021239618 0.014605534 0.016729496
-1340 0.0021354851 0.014837867 0.016973353
-1320 0.0021479723 0.015068814 0.017216786
-1300 0.0021614932 0.015298173 0.017459667
-1280 0.0021761216 0.015525744 0.017701866
-1260 0.0021919359 0.015751323 0.017943259
-1240 0.0022090184 0.015974705 0.018183724
-1220 0.0022274561 0.016195688 0.018423144
-1200 0.0022473407 0.016414065 0.018661406
-1180 0.0022687686 0.016629633 0.018898401
-1160 0.0022918409 0.016842186 0.019134027
-1140 0.0023166641 0.017051521 0.019368185
-1120 0.0023433494 0.017257435 0.019600784
-1100 0.0023720134 0.017459726 0.01983174
-1080 0.0024027781 0.017658195 0.020060973
-1060 0.0024357706 0.017852644 0.020288414
-1040 0.0024711236 0.018042876 0.020513999
-1020 0.0025089752 0.018228698 0.020737674
-1000 0.0025494692 0.018409921 0.020959391
-980 0.0025927545 0.018586358 0.021179112
-960 0.0026389859 0.018757824 0.02139681
-940 0.0026883234 0.018924141 0.021612464
